Date,Price,P/E,Dividend Yield
03-01-2005,2115,15.57,1.89
04-01-2005,2103.75,15.49,1.9
05-01-2005,2032.2,14.96,1.97
06-01-2005,1998.35,14.71,2
07-01-2005,2015.5,14.84,1.98
10-01-2005,1982,14.58,2.02
11-01-2005,1952.05,14.37,2.05
12-01-2005,1913.6,14.05,2.09
13-01-2005,1954.55,14.35,2.05
14-01-2005,1931.1,14.18,2.07
17-01-2005,1932.9,14.17,2.07
18-01-2005,1934.05,14.19,2.07
19-01-2005,1926.65,14.12,2.07
20-01-2005,1925.3,14.09,2.08
24-01-2005,1909,13.6,2.09
25-01-2005,1931.85,13.74,2.07
27-01-2005,1955,13.84,2.04
28-01-2005,2008.3,14.34,1.99
31-01-2005,2057.6,14.68,1.94
01-02-2005,2059.85,14.34,1.94
02-02-2005,2052.25,14.24,1.95
03-02-2005,2079.45,14.42,1.92
04-02-2005,2077.95,14.41,1.92
07-02-2005,2055.1,14.26,2.02
08-02-2005,2055.15,14.26,2.02
09-02-2005,2070,14.36,2.01
10-02-2005,2063.35,14.31,2.01
11-02-2005,2082.05,14.48,2
14-02-2005,2098.25,14.59,1.99
15-02-2005,2089.95,14.53,2
16-02-2005,2068.8,14.39,2.02
17-02-2005,2061.9,14.34,2.03
18-02-2005,2055.55,14.29,2.04
21-02-2005,2043.2,14.21,2.05
22-02-2005,2058.4,14.31,2.03
23-02-2005,2057.1,14.3,2.03
24-02-2005,2055.3,14.29,2.04
25-02-2005,2060.9,14.71,1.93
28-02-2005,2103.25,15.02,1.9
01-03-2005,2084.4,14.88,1.92
02-03-2005,2093.25,14.94,1.91
03-03-2005,2128.85,15.2,1.88
04-03-2005,2148.15,15.34,1.86
07-03-2005,2160.1,15.42,1.85
08-03-2005,2168.95,15.48,1.84
09-03-2005,2160.8,15.43,1.85
10-03-2005,2167.4,15.47,1.84
11-03-2005,2154,15.38,1.86
14-03-2005,2146.35,15.32,1.86
15-03-2005,2128.95,15.2,1.88
16-03-2005,2125.55,15.17,1.88
17-03-2005,2098.5,14.98,1.91
18-03-2005,2109.15,15.06,1.9
21-03-2005,2096.6,14.97,1.92
22-03-2005,2061.6,14.72,1.95
23-03-2005,2026.4,14.47,1.99
24-03-2005,2015.4,14.39,2
28-03-2005,2029.45,14.54,1.98
29-03-2005,1983.85,14.21,2.02
30-03-2005,1993.7,14.3,2.01
31-03-2005,2035.65,14.6,1.97
01-04-2005,2067.65,14.84,1.94
04-04-2005,2063.4,14.81,1.94
05-04-2005,2052.55,14.71,1.95
06-04-2005,2069.3,14.83,1.94
07-04-2005,2052.85,14.71,1.95
08-04-2005,2031.2,14.56,1.97
11-04-2005,2008.2,14.39,2
12-04-2005,2024.95,14.65,1.96
13-04-2005,2025.45,14.52,1.98
15-04-2005,1956.3,13.95,2.05
18-04-2005,1927.8,13.75,2.08
19-04-2005,1909.4,13.64,2.1
20-04-2005,1929.7,13.78,2.08
21-04-2005,1948.55,13.87,2.06
22-04-2005,1967.35,13.97,2.04
25-04-2005,1970.95,13.99,2.03
26-04-2005,1957.1,13.85,2.05
27-04-2005,1935.4,13.51,2.07
28-04-2005,1941.3,13.55,2.07
29-04-2005,1902.5,13.27,2.11
02-05-2005,1916.75,13.32,2.11
03-05-2005,1920.7,13.35,2.1
04-05-2005,1942.6,13.5,2.08
05-05-2005,1963.3,13.64,2.06
06-05-2005,1977.5,13.71,2.04
09-05-2005,2000.75,13.87,2.02
10-05-2005,1994.3,13.82,2.02
11-05-2005,1985.95,13.76,2.03
12-05-2005,1993.15,13.81,2.03
13-05-2005,1988.3,13.78,2.03
16-05-2005,2012.6,13.97,2.04
17-05-2005,1990.8,13.8,2.06
18-05-2005,1982.75,13.74,2.07
19-05-2005,1990.85,13.74,2.06
20-05-2005,1992.4,13.73,2.06
23-05-2005,2013.9,13.88,2.04
24-05-2005,2028.6,13.98,2.02
25-05-2005,2043.85,13.75,2.01
26-05-2005,2074.7,13.95,1.98
27-05-2005,2076.4,13.97,1.98
30-05-2005,2072.4,13.86,1.99
31-05-2005,2087.55,13.94,1.97
01-06-2005,2087.55,13.93,1.97
02-06-2005,2064.65,13.77,1.99
03-06-2005,2094.25,13.97,1.96
04-06-2005,2092.35,13.96,1.97
06-06-2005,2092.8,13.96,1.65
07-06-2005,2098.15,14,1.65
08-06-2005,2112.4,14.09,1.64
09-06-2005,2103.2,13.97,1.64
10-06-2005,2090.6,13.89,1.65
13-06-2005,2102.75,13.9,1.61
14-06-2005,2112.35,13.96,1.6
15-06-2005,2128.65,14.07,1.59
16-06-2005,2123.7,14.04,1.59
17-06-2005,2123.4,14.04,1.59
20-06-2005,2144.35,13.82,1.58
21-06-2005,2170,13.99,1.56
22-06-2005,2187.35,14.1,1.55
23-06-2005,2183.85,14.08,1.55
24-06-2005,2194.35,14.14,1.54
27-06-2005,2199.8,14.18,1.57
28-06-2005,2169.85,13.99,1.59
29-06-2005,2191.65,14.13,1.57
30-06-2005,2220.6,14.31,1.55
01-07-2005,2211.9,14.26,1.56
04-07-2005,2230.65,14.38,1.63
05-07-2005,2210.75,14.25,1.64
06-07-2005,2228.2,14.36,1.63
07-07-2005,2179.4,14.05,1.67
08-07-2005,2196.2,14.16,1.66
11-07-2005,2218.85,14.3,1.65
12-07-2005,2220.8,14.29,1.65
13-07-2005,2204.05,14.17,1.66
14-07-2005,2185.1,14.04,1.68
15-07-2005,2212.55,14.21,1.65
18-07-2005,2234,14.31,1.64
19-07-2005,2237.3,14.33,1.64
20-07-2005,2241.9,14.36,1.64
21-07-2005,2230.5,14.27,1.65
22-07-2005,2265.6,14.47,1.62
25-07-2005,2291.75,14.62,1.63
26-07-2005,2303.15,14.58,1.62
27-07-2005,2319.1,14.69,1.61
29-07-2005,2312.3,14.1,1.62
01-08-2005,2318.05,14.36,1.61
02-08-2005,2353.65,14.58,1.59
03-08-2005,2357,14.6,1.59
04-08-2005,2367.8,14.67,1.58
05-08-2005,2361.2,14.63,1.58
08-08-2005,2324.4,14.4,1.61
09-08-2005,2318.7,14.36,1.62
10-08-2005,2360.15,14.62,1.59
11-08-2005,2380.9,14.75,1.57
12-08-2005,2361.55,14.63,1.59
16-08-2005,2369.8,14.68,1.58
17-08-2005,2403.15,14.89,1.58
18-08-2005,2388.45,14.8,1.59
19-08-2005,2383.45,14.77,1.59
22-08-2005,2367.85,14.67,1.61
23-08-2005,2326.1,14.41,1.64
24-08-2005,2322.5,14.39,1.64
25-08-2005,2354.55,14.58,1.62
26-08-2005,2357.05,14.6,1.61
29-08-2005,2337.65,14.48,1.63
30-08-2005,2367.75,14.67,1.61
31-08-2005,2384.65,14.78,1.59
01-09-2005,2405.75,14.92,1.58
02-09-2005,2415.8,14.98,1.57
05-09-2005,2422.95,15.02,1.55
06-09-2005,2428.65,15.06,1.55
08-09-2005,2454.45,15.22,1.53
09-09-2005,2455.45,15.23,1.53
12-09-2005,2484.15,15.41,1.51
13-09-2005,2500.35,15.51,1.5
14-09-2005,2492.45,15.46,1.51
15-09-2005,2523.95,15.66,1.49
16-09-2005,2552.35,15.83,1.47
19-09-2005,2567.1,15.92,1.57
20-09-2005,2578,15.99,1.56
21-09-2005,2567.3,15.93,1.57
22-09-2005,2476.5,15.36,1.63
23-09-2005,2477.75,15.37,1.63
26-09-2005,2557.35,15.88,1.73
27-09-2005,2574.85,15.99,1.72
28-09-2005,2598.05,16.13,1.7
29-09-2005,2611.2,16.21,1.69
30-09-2005,2601.4,16.15,1.7
03-10-2005,2630.05,16.33,1.68
04-10-2005,2663.35,16.54,1.66
05-10-2005,2644.4,16.42,1.67
06-10-2005,2579.15,16.02,1.71
07-10-2005,2574.05,15.99,1.72
10-10-2005,2566.85,15.94,1.72
11-10-2005,2589.55,16,1.71
13-10-2005,2537.3,15.67,1.74
14-10-2005,2484.4,15.3,1.78
17-10-2005,2485.15,15.27,1.78
18-10-2005,2468.2,15.17,1.79
19-10-2005,2412.45,14.81,1.83
20-10-2005,2395.45,14.69,1.85
21-10-2005,2443.75,15.02,1.81
24-10-2005,2394.85,14.72,1.85
25-10-2005,2418.2,14.81,1.83
26-10-2005,2408.5,14.58,1.84
27-10-2005,2352.9,14.01,1.88
28-10-2005,2316.05,13.74,1.91
31-10-2005,2370.95,14.23,1.87
01-11-2005,2386.75,14.32,1.85
02-11-2005,2419.05,14.52,1.83
07-11-2005,2461.6,14.77,1.8
08-11-2005,2492.65,14.96,1.78
09-11-2005,2489.1,14.94,1.78
10-11-2005,2500.7,15.01,1.77
11-11-2005,2548.65,15.29,1.74
14-11-2005,2558.7,15.36,1.73
16-11-2005,2582.75,15.5,1.71
17-11-2005,2603.95,15.63,1.7
18-11-2005,2620.05,15.73,1.69
21-11-2005,2602.5,15.65,1.7
22-11-2005,2572.85,15.47,1.72
23-11-2005,2608.6,15.68,1.69
24-11-2005,2635,15.84,1.68
25-11-2005,2664.3,16.02,1.66
26-11-2005,2683.45,16.13,1.65
28-11-2005,2712,16.31,1.64
29-11-2005,2698.3,16.22,1.65
30-11-2005,2652.25,15.95,1.68
01-12-2005,2698.95,16.23,1.65
02-12-2005,2697.95,16.22,1.65
05-12-2005,2660.5,16,1.68
06-12-2005,2662.3,16.01,1.68
07-12-2005,2693,16.2,1.66
08-12-2005,2706.7,16.28,1.65
09-12-2005,2756.45,16.58,1.62
12-12-2005,2776.2,16.7,1.61
13-12-2005,2812.3,16.91,1.59
14-12-2005,2804.55,16.87,1.59
15-12-2005,2778.55,16.71,1.61
16-12-2005,2810.15,16.9,1.59
19-12-2005,2842.6,17.2,1.56
20-12-2005,2826.2,17.1,1.57
21-12-2005,2822.9,17.08,1.57
22-12-2005,2835.25,17.15,1.56
23-12-2005,2804.85,16.97,1.58
26-12-2005,2749.6,16.64,1.61
27-12-2005,2805.9,16.98,1.58
28-12-2005,2794.05,16.91,1.59
29-12-2005,2821.95,17.07,1.57
30-12-2005,2836.55,17.16,1.56
02-01-2006,2835.95,17.16,1.56
03-01-2006,2883.35,17.45,1.54
04-01-2006,2904.4,17.58,1.53
05-01-2006,2899.85,17.55,1.53
06-01-2006,2914,17.64,1.52
09-01-2006,2910.1,17.62,1.52
10-01-2006,2870.8,17.37,1.54
12-01-2006,2850.7,17.28,1.55
13-01-2006,2850.55,17.25,1.55
16-01-2006,2833.1,17.14,1.56
17-01-2006,2829.1,17.12,1.57
18-01-2006,2809.2,16.53,1.61
19-01-2006,2870.85,16.87,1.58
20-01-2006,2900.95,16.91,1.56
23-01-2006,2884.05,16.83,1.57
24-01-2006,2908,16.86,1.56
25-01-2006,2940.35,17.02,1.54
27-01-2006,2982.75,17.42,1.52
30-01-2006,2974.5,17.91,1.52
31-01-2006,3001.1,17.9,1.51
01-02-2006,2971.55,17.73,1.52
02-02-2006,2967.45,17.7,1.53
03-02-2006,2940.6,17.54,1.54
06-02-2006,3000.45,17.9,1.51
07-02-2006,3020.1,18.02,1.5
08-02-2006,3008.95,17.95,1.5
10-02-2006,3027.55,18.03,1.49
13-02-2006,3041.15,18.11,1.49
14-02-2006,3017.55,17.93,1.5
15-02-2006,3022.2,17.96,1.5
16-02-2006,3021.6,17.95,1.5
17-02-2006,2981.5,17.71,1.52
20-02-2006,3005.85,17.86,1.51
21-02-2006,3035.5,18.03,1.49
22-02-2006,3050.8,18.13,1.48
23-02-2006,3062.1,18.19,1.48
24-02-2006,3050.05,18.12,1.48
27-02-2006,3067.45,18.22,1.48
28-02-2006,3074.7,18.27,1.47
01-03-2006,3123.1,18.56,1.45
02-03-2006,3150.7,18.73,1.44
03-03-2006,3147.35,18.71,1.44
06-03-2006,3190.4,18.96,1.42
07-03-2006,3182.8,18.92,1.42
08-03-2006,3116.7,18.53,1.45
09-03-2006,3129.1,18.6,1.45
10-03-2006,3183.9,18.93,1.42
13-03-2006,3202.65,19.04,1.41
14-03-2006,3195.35,19,1.42
16-03-2006,3226.6,19.18,1.4
17-03-2006,3234.05,19.25,1.4
20-03-2006,3265.65,19.44,1.38
21-03-2006,3262.3,19.42,1.38
22-03-2006,3240.15,19.28,1.39
23-03-2006,3247.15,19.33,1.39
24-03-2006,3279.8,19.52,1.38
27-03-2006,3321.65,19.77,1.36
28-03-2006,3325,19.79,1.36
29-03-2006,3354.2,19.97,1.35
30-03-2006,3418.95,20.35,1.32
31-03-2006,3402.55,20.26,1.33
03-04-2006,3473.3,20.68,1.3
04-04-2006,3483.15,20.74,1.3
05-04-2006,3510.9,20.9,1.29
07-04-2006,3454.8,20.57,1.31
10-04-2006,3478.45,20.71,1.3
12-04-2006,3380,20.13,1.34
13-04-2006,3345.5,19.91,1.35
17-04-2006,3425.15,20.34,1.32
18-04-2006,3518.1,20.76,1.28
19-04-2006,3535.85,20.79,1.28
20-04-2006,3573.5,21.01,1.26
21-04-2006,3573.05,21.01,1.26
24-04-2006,3548.9,20.85,1.27
25-04-2006,3462.65,20.37,1.3
26-04-2006,3555.75,20.93,1.27
27-04-2006,3508.1,20.58,1.29
28-04-2006,3508.35,20.08,1.29
29-04-2006,3557.6,20.31,1.27
02-05-2006,3605.45,20.46,1.25
03-05-2006,3634.25,20.62,1.24
04-05-2006,3648.4,20.7,1.24
05-05-2006,3663.95,20.77,1.23
08-05-2006,3693.15,20.93,1.22
09-05-2006,3720.55,21.09,1.21
10-05-2006,3754.25,21.28,1.2
11-05-2006,3701.05,20.98,1.22
12-05-2006,3650.05,20.69,1.24
15-05-2006,3502.95,19.86,1.29
16-05-2006,3523.3,19.97,1.28
17-05-2006,3635.1,20.62,1.24
18-05-2006,3388.9,19.26,1.33
19-05-2006,3246.9,18.51,1.39
22-05-2006,3081.35,17.52,1.46
23-05-2006,3199.35,18.19,1.41
24-05-2006,3115.55,17.71,1.46
25-05-2006,3177.7,18.39,1.43
26-05-2006,3209.6,18.28,1.42
29-05-2006,3214.9,18.27,1.41
30-05-2006,3185.3,18.11,1.43
31-05-2006,3071.05,17.46,1.48
01-06-2006,2962.25,16.78,1.53
02-06-2006,3091.35,17.51,1.47
05-06-2006,3016.65,17.09,1.51
06-06-2006,2937.3,16.64,1.62
07-06-2006,2860.45,16.21,1.66
08-06-2006,2724.35,15.44,1.74
09-06-2006,2866.3,16.24,1.65
12-06-2006,2776.85,15.73,1.71
13-06-2006,2663.3,15.09,1.78
14-06-2006,2632.8,14.92,1.8
15-06-2006,2798.8,15.91,1.69
16-06-2006,2890.35,16.43,1.64
19-06-2006,2916.9,16.58,1.65
20-06-2006,2861.3,16.27,1.68
21-06-2006,2923.45,16.62,1.65
22-06-2006,2994.75,17.03,1.61
23-06-2006,3042.7,17.3,1.58
25-06-2006,3050.3,17.34,1.58
26-06-2006,2943.2,16.73,1.64
27-06-2006,2982.45,17.36,1.57
28-06-2006,2981.1,17.57,1.57
29-06-2006,2997.9,17.67,1.56
30-06-2006,3128.2,18.44,1.49
03-07-2006,3150.95,18.57,1.48
04-07-2006,3138.65,18.5,1.49
05-07-2006,3197.1,18.84,1.46
06-07-2006,3156.4,18.6,1.48
07-07-2006,3075.85,18.13,1.52
10-07-2006,3142,18.52,1.49
11-07-2006,3116.15,18.36,1.5
12-07-2006,3195.9,18.76,1.46
13-07-2006,3169.3,18.61,1.47
14-07-2006,3123.35,18.33,1.54
17-07-2006,3007.55,17.63,1.59
18-07-2006,2993.65,17.52,1.59
19-07-2006,2932.75,17,1.63
20-07-2006,3023.05,17.43,1.58
21-07-2006,2945,16.93,1.62
24-07-2006,2985.85,17.13,1.6
25-07-2006,3040.5,17.44,1.57
26-07-2006,3110.15,17.58,1.53
27-07-2006,3156.15,17.83,1.57
28-07-2006,3130.8,17.57,1.59
31-07-2006,3143.2,17.64,1.58
01-08-2006,3147.8,17.67,1.58
02-08-2006,3182.1,17.86,1.56
03-08-2006,3190,17.9,1.56
04-08-2006,3176.75,17.83,1.56
07-08-2006,3151.1,17.69,1.58
08-08-2006,3212.4,18.03,1.55
09-08-2006,3254.6,18.27,1.53
10-08-2006,3260.1,18.3,1.52
11-08-2006,3274.35,18.38,1.52
14-08-2006,3313.1,18.6,1.5
16-08-2006,3356.05,18.84,1.48
17-08-2006,3353.9,18.83,1.5
18-08-2006,3356.75,18.84,1.5
21-08-2006,3366,18.88,1.49
22-08-2006,3364.6,18.88,1.49
23-08-2006,3335.8,18.71,1.51
24-08-2006,3370.4,18.91,1.49
25-08-2006,3385.95,19,1.48
28-08-2006,3401.1,19.08,1.48
29-08-2006,3425.7,19.22,1.47
30-08-2006,3430.35,19.25,1.47
31-08-2006,3413.9,19.15,1.47
01-09-2006,3435.45,19.68,1.43
04-09-2006,3476.85,19.92,1.41
05-09-2006,3473.75,19.9,1.42
06-09-2006,3477.25,19.92,1.41
07-09-2006,3454.55,19.79,1.42
08-09-2006,3471.45,19.89,1.42
11-09-2006,3366.15,19.29,1.46
12-09-2006,3389.9,19.42,1.45
13-09-2006,3454.55,19.81,1.4
14-09-2006,3471.6,19.91,1.4
15-09-2006,3478.6,19.95,1.39
18-09-2006,3492.75,20.03,1.39
19-09-2006,3457.35,19.83,1.4
20-09-2006,3502.8,20.09,1.38
21-09-2006,3553.05,20.38,1.36
22-09-2006,3544.05,20.33,1.37
25-09-2006,3523.45,20.21,1.37
26-09-2006,3571.75,20.83,1.33
27-09-2006,3579.3,20.87,1.33
28-09-2006,3571.75,20.83,1.33
29-09-2006,3588.4,20.92,1.33
03-10-2006,3569.6,20.82,1.33
04-10-2006,3515.35,20.5,1.36
05-10-2006,3564.9,20.79,1.34
06-10-2006,3569.7,20.82,1.33
09-10-2006,3567.15,20.82,1.36
10-10-2006,3571.05,20.83,1.36
11-10-2006,3558.55,20.68,1.39
12-10-2006,3621.05,21.04,1.37
13-10-2006,3676.05,21.36,1.35
16-10-2006,3723.95,21.64,1.33
17-10-2006,3715,21.47,1.33
18-10-2006,3710.65,21.33,1.34
19-10-2006,3677.8,21.06,1.35
20-10-2006,3676.85,20.91,1.35
21-10-2006,3683.5,20.94,1.35
23-10-2006,3657.3,20.79,1.35
26-10-2006,3677.55,20.79,1.35
27-10-2006,3739.35,21.04,1.32
30-10-2006,3769.1,20.48,1.31
31-10-2006,3744.1,20.37,1.32
01-11-2006,3767.05,20.16,1.32
02-11-2006,3791.2,20.29,1.31
03-11-2006,3805.35,20.37,1.3
06-11-2006,3809.25,20.39,1.3
07-11-2006,3798.75,20.34,1.3
08-11-2006,3777.3,20.22,1.31
09-11-2006,3796.4,20.32,1.27
10-11-2006,3834.75,20.53,1.26
13-11-2006,3858.75,20.66,1.25
14-11-2006,3865.9,20.7,1.25
15-11-2006,3876.3,20.78,1.25
16-11-2006,3876.85,20.78,1.25
17-11-2006,3852.8,20.65,1.25
20-11-2006,3856.15,20.67,1.25
21-11-2006,3918.25,21,1.23
22-11-2006,3954.75,21.2,1.22
23-11-2006,3945.45,21.14,1.22
24-11-2006,3950.85,21.17,1.22
27-11-2006,3968.9,21.25,1.22
28-11-2006,3921.75,21,1.23
29-11-2006,3928.2,21.03,1.23
30-11-2006,3954.5,21.18,1.22
01-12-2006,3997.6,21.41,1.21
04-12-2006,4001,21.43,1.21
05-12-2006,4015.75,21.51,1.2
06-12-2006,4015.95,21.51,1.2
07-12-2006,4015.35,21.54,1.2
08-12-2006,3962,21.23,1.22
11-12-2006,3849.5,20.62,1.25
12-12-2006,3716.9,19.91,1.3
13-12-2006,3765.2,20.17,1.28
14-12-2006,3843.05,20.59,1.26
15-12-2006,3888.65,20.83,1.24
18-12-2006,3928.75,21.05,1.23
19-12-2006,3832,20.53,1.26
20-12-2006,3815.55,20.45,1.26
21-12-2006,3833.5,20.54,1.26
22-12-2006,3871.15,20.74,1.25
26-12-2006,3940.5,21.12,1.22
27-12-2006,3974.25,21.3,1.21
28-12-2006,3970.55,21.28,1.22
29-12-2006,3966.4,21.26,1.22
02-01-2007,4007.4,21.48,1.2
03-01-2007,4024.05,21.57,1.2
04-01-2007,3988.8,21.38,1.21
05-01-2007,3983.4,21.35,1.21
08-01-2007,3933.4,21.08,1.23
09-01-2007,3911.4,20.97,1.23
10-01-2007,3850.3,20.64,1.25
11-01-2007,3942.25,21.04,1.22
12-01-2007,4052.45,21.63,1.18
15-01-2007,4078.4,21.77,1.17
16-01-2007,4080.5,21.67,1.17
17-01-2007,4076.45,21.59,1.17
18-01-2007,4109.05,21.74,1.16
19-01-2007,4090.15,21.43,1.17
22-01-2007,4102.45,21.42,1.16
23-01-2007,4066.1,20.96,1.17
24-01-2007,4089.9,21.07,1.16
25-01-2007,4147.7,21.35,1.15
29-01-2007,4124.45,20.88,1.15
31-01-2007,4082.7,19.85,1.17
01-02-2007,4137.2,19.95,1.15
02-02-2007,4183.5,20.12,1.14
05-02-2007,4215.35,20.27,1.13
06-02-2007,4195.9,20.18,1.14
07-02-2007,4224.25,20.32,1.13
08-02-2007,4223.4,20.31,1.13
09-02-2007,4187.4,20.14,1.14
12-02-2007,4058.3,19.52,1.17
13-02-2007,4044.55,19.45,1.18
14-02-2007,4047.1,19.47,1.18
15-02-2007,4146.2,19.94,1.15
19-02-2007,4164.55,20.02,1.14
20-02-2007,4106.95,19.74,1.16
21-02-2007,4096.2,19.69,1.16
22-02-2007,4040,19.42,1.18
23-02-2007,3938.95,18.94,1.21
26-02-2007,3942,18.95,1.21
27-02-2007,3893.9,18.72,1.22
28-02-2007,3745.3,18.01,1.27
01-03-2007,3811.2,18.33,1.25
02-03-2007,3726.75,17.92,1.28
05-03-2007,3576.5,17.2,1.33
06-03-2007,3655.65,17.58,1.3
07-03-2007,3626.85,17.44,1.31
08-03-2007,3761.65,18.09,1.27
09-03-2007,3718,17.88,1.28
12-03-2007,3734.6,17.96,1.28
13-03-2007,3770.55,18.14,1.26
14-03-2007,3641.1,17.51,1.31
15-03-2007,3643.6,17.53,1.31
16-03-2007,3608.55,17.36,1.32
19-03-2007,3678.9,17.7,1.29
20-03-2007,3697.6,17.79,1.29
21-03-2007,3764.55,18.11,1.26
22-03-2007,3875.9,18.65,1.23
23-03-2007,3861.05,18.58,1.23
26-03-2007,3819.95,18.38,1.25
28-03-2007,3761.1,18.1,1.27
29-03-2007,3798.1,18.29,1.25
30-03-2007,3821.55,18.4,1.25
02-04-2007,3633.6,17.49,1.31
03-04-2007,3690.65,17.77,1.29
04-04-2007,3733.25,18.43,1.24
05-04-2007,3752,18.54,1.23
09-04-2007,3843.5,19,1.2
10-04-2007,3848.15,19.02,1.2
11-04-2007,3862.65,19.09,1.22
12-04-2007,3829.85,18.93,1.23
13-04-2007,3917.35,19.28,1.2
16-04-2007,4013.35,19.75,1.17
17-04-2007,3984.95,19.55,1.18
18-04-2007,4011.6,19.66,1.17
19-04-2007,3997.65,19.57,1.17
20-04-2007,4083.55,19.88,1.15
23-04-2007,4085.1,19.88,1.15
24-04-2007,4141.8,20.13,1.13
25-04-2007,4167.3,20.24,1.13
26-04-2007,4177.85,20.25,1.12
27-04-2007,4083.5,19.58,1.15
30-04-2007,4087.9,19.48,1.15
03-05-2007,4150.85,19.76,1.13
04-05-2007,4117.35,19.59,1.14
07-05-2007,4111.15,19.56,1.14
08-05-2007,4077,19.39,1.15
09-05-2007,4079.3,19.36,1.15
10-05-2007,4066.8,19.31,1.15
11-05-2007,4076.65,19.35,1.15
14-05-2007,4134.3,19.54,1.13
15-05-2007,4120.3,19.46,1.15
16-05-2007,4170.95,19.7,1.14
17-05-2007,4219.55,19.93,1.12
18-05-2007,4214.5,19.78,1.12
21-05-2007,4260.9,19.83,1.11
22-05-2007,4278.1,19.91,1.11
23-05-2007,4246.2,19.78,1.12
24-05-2007,4204.9,19.59,1.13
25-05-2007,4248.15,19.98,1.12
28-05-2007,4256.55,20.02,1.11
29-05-2007,4293.25,20.11,1.1
30-05-2007,4249.65,20.17,1.11
31-05-2007,4295.8,20.41,1.1
01-06-2007,4297.05,20.41,1.1
04-06-2007,4267.05,20.27,1.09
05-06-2007,4284.65,20.35,1.08
06-06-2007,4198.25,19.94,1.1
07-06-2007,4179.5,19.85,1.11
08-06-2007,4145,19.69,1.12
11-06-2007,4145.6,19.69,1.12
12-06-2007,4155.2,19.74,1.11
13-06-2007,4113.05,19.54,1.13
14-06-2007,4170,19.81,1.11
15-06-2007,4171.45,19.82,1.11
18-06-2007,4147.1,19.7,1.12
19-06-2007,4214.3,20.02,1.1
20-06-2007,4248.65,20.19,1.09
21-06-2007,4267.4,20.28,1.09
22-06-2007,4252.05,20.2,1.13
25-06-2007,4259.4,20.32,1.13
26-06-2007,4285.7,20.44,1.12
27-06-2007,4263.95,20.34,1.12
28-06-2007,4282,20.42,1.12
29-06-2007,4318.3,20.6,1.11
02-07-2007,4313.75,20.62,1.11
03-07-2007,4357.55,20.83,1.1
04-07-2007,4359.3,20.84,1.1
05-07-2007,4353.95,20.81,1.1
06-07-2007,4384.85,21.11,1.09
09-07-2007,4419.4,21.27,1.08
10-07-2007,4406.05,21.2,1.08
11-07-2007,4387.15,21.06,1.09
12-07-2007,4446.15,21.35,1.07
13-07-2007,4504.55,21.63,1.06
16-07-2007,4512.15,21.78,1.05
17-07-2007,4496.75,21.65,1.05
18-07-2007,4499.55,21.64,1.05
19-07-2007,4562.1,21.86,1.04
20-07-2007,4566.05,21.76,1.07
23-07-2007,4619.35,22,1.05
24-07-2007,4620.75,22.01,1.05
25-07-2007,4588.7,21.71,1.06
26-07-2007,4619.8,21.71,1.05
27-07-2007,4445.2,20.87,1.09
30-07-2007,4440.05,20.34,1.1
31-07-2007,4528.85,20.49,1.07
01-08-2007,4345.85,19.65,1.12
02-08-2007,4356.35,19.72,1.11
03-08-2007,4401.55,19.93,1.1
06-08-2007,4339.5,19.65,1.12
07-08-2007,4356.35,19.72,1.11
08-08-2007,4462.1,20.2,1.09
09-08-2007,4403.2,19.94,1.1
10-08-2007,4333.35,19.63,1.12
13-08-2007,4373.65,19.81,1.11
14-08-2007,4370.2,19.77,1.11
16-08-2007,4178.6,18.9,1.16
17-08-2007,4108.05,18.58,1.18
20-08-2007,4209.05,19.04,1.15
21-08-2007,4074.9,18.43,1.19
22-08-2007,4153.15,18.79,1.18
23-08-2007,4114.95,18.62,1.19
24-08-2007,4190.15,18.96,1.17
27-08-2007,4302.6,19.47,1.14
28-08-2007,4320.7,19.55,1.14
29-08-2007,4359.3,19.72,1.13
30-08-2007,4412.3,19.96,1.11
31-08-2007,4464,20.2,1.1
03-09-2007,4474.75,20.25,1.1
04-09-2007,4479.25,20.27,1.1
05-09-2007,4475.85,20.26,1.1
06-09-2007,4518.6,20.45,1.09
07-09-2007,4509.5,20.41,1.09
10-09-2007,4507.85,20.4,1.09
11-09-2007,4497.05,20.35,1.09
12-09-2007,4496.85,20.35,1.09
13-09-2007,4528.95,20.5,1.08
14-09-2007,4518,20.45,1.14
17-09-2007,4494.65,20.34,1.15
18-09-2007,4546.2,20.57,1.14
19-09-2007,4732.35,21.42,1.09
20-09-2007,4747.55,21.49,1.09
21-09-2007,4837.55,21.89,1.07
24-09-2007,4932.2,22.18,1.08
25-09-2007,4938.85,22.21,1.08
26-09-2007,4940.5,22.21,1.08
27-09-2007,5000.55,22.49,1.07
28-09-2007,5021.35,22.58,1.06
01-10-2007,5068.95,22.79,1.05
03-10-2007,5210.8,23.43,1.03
04-10-2007,5208.65,23.42,1.03
05-10-2007,5185.85,23.62,1.01
08-10-2007,5085.1,23.16,1.03
09-10-2007,5327.25,24.26,0.99
10-10-2007,5441.45,24.78,0.97
11-10-2007,5524.85,25.13,0.95
12-10-2007,5428.25,24.67,0.97
15-10-2007,5670.4,25.77,0.93
16-10-2007,5668.05,25.71,0.95
17-10-2007,5559.3,25.2,0.97
18-10-2007,5351,24.33,1.01
19-10-2007,5215.3,23.46,1.03
22-10-2007,5184,23.28,1.04
23-10-2007,5473.7,24.53,0.98
24-10-2007,5496.15,24.66,0.98
