IndexName,Date,Price,P/E,P/B,Dividend Yield,Changes,Normalized Price,Standardized Price,Moving Average,,,,,,,
NIFTY 50,30-04-2018,10739.35,26.66,3.69,1.19,0.44%,0.363453712,0.254584365,10646.87,,,,,,,
NIFTY 50,02-05-2018,10718.05,26.6,3.68,1.2,-0.20%,0.362577657,0.250913305,10667.61,,,,,,,
NIFTY 50,03-05-2018,10679.65,26.51,3.67,1.2,-0.36%,0.360998291,0.244295058,10689.43,,,,,,,
NIFTY 50,04-05-2018,10618.25,26.36,3.65,1.21,-0.57%,0.35847295,0.233712755,10689.52,,,,,,,
NIFTY 50,07-05-2018,10715.5,26.6,3.68,1.2,0.92%,0.362472778,0.250473812,10694.16,,,,,,,
NIFTY 50,08-05-2018,10717.8,26.6,3.68,1.2,0.02%,0.362567375,0.250870218,10689.85,,,,,,,
NIFTY 50,09-05-2018,10741.7,26.66,3.69,1.19,0.22%,0.363550366,0.254989388,10694.58,,,,,,,
NIFTY 50,10-05-2018,10716.55,26.6,3.68,1.2,-0.23%,0.362515963,0.25065478,10701.96,,,,,,,
NIFTY 50,11-05-2018,10806.5,26.82,3.71,1.19,0.84%,0.366215546,0.266157681,10739.61,,,,,,,
NIFTY 50,14-05-2018,10806.6,26.82,3.71,1.19,0.00%,0.366219659,0.266174916,10757.83,,,,,,,
NIFTY 50,15-05-2018,10801.85,26.81,3.71,1.19,-0.04%,0.366024295,0.265356252,10774.64,,,,,,,
NIFTY 50,16-05-2018,10741.1,26.66,3.69,1.19,-0.56%,0.363525688,0.254885978,10774.52,,,,,,,
NIFTY 50,17-05-2018,10682.7,26.52,3.67,1.2,-0.54%,0.361123736,0.244820726,10767.75,,,,,,,
NIFTY 50,18-05-2018,10596.4,26.27,3.64,1.21,-0.81%,0.357574274,0.229946903,10725.73,,,,,,,
NIFTY 50,21-05-2018,10516.7,26.08,3.61,1.22,-0.75%,0.354296267,0.216210592,10667.75,,,,,,,
NIFTY 50,22-05-2018,10536.7,26.13,3.62,1.22,0.19%,0.355118853,0.219657596,10614.72,,,,,,,
NIFTY 50,23-05-2018,10430.35,25.86,3.58,1.23,-1.01%,0.350744749,0.201328152,10552.57,,,,,,,
NIFTY 50,24-05-2018,10513.85,26.07,3.61,1.22,0.80%,0.354179048,0.215719394,10518.8,,,,,,,
NIFTY 50,25-05-2018,10605.15,26.24,3.64,1.21,0.87%,0.357934156,0.231454967,10520.55,,,,,,,
NIFTY 50,28-05-2018,10688.65,27.23,3.67,1.2,0.79%,0.361368455,0.245846209,10554.94,,,,,,,
NIFTY 50,29-05-2018,10633.3,27.06,3.65,1.21,-0.52%,0.359091947,0.236306626,10574.26,,,,,,,
NIFTY 50,30-05-2018,10614.35,27.01,3.65,1.21,-0.18%,0.358312546,0.233040589,10611.06,,,,,,,
NIFTY 50,31-05-2018,10736.15,27.19,3.69,1.23,1.15%,0.363322098,0.254032844,10655.52,,,,,,,
NIFTY 50,01-06-2018,10696.2,27.09,3.68,1.23,-0.37%,0.361678981,0.247147453,10673.73,,,,,,,
NIFTY 50,04-06-2018,10628.5,26.92,3.66,1.24,-0.63%,0.358894526,0.235479345,10661.7,,,,,,,
NIFTY 50,05-06-2018,10593.15,26.83,3.64,1.25,-0.33%,0.357440604,0.229386765,10653.67,,,,,,,
NIFTY 50,06-06-2018,10684.65,27.06,3.67,1.23,0.86%,0.361203938,0.245156809,10667.73,,,,,,,
NIFTY 50,07-06-2018,10768.35,27.27,3.7,1.23,0.78%,0.364646463,0.259582521,10674.17,,,,,,,
NIFTY 50,08-06-2018,10767.65,27.27,3.7,1.23,-0.01%,0.364617672,0.259461875,10688.46,,,,,,,
NIFTY 50,11-06-2018,10786.95,27.47,3.71,1.22,0.18%,0.365411468,0.262788234,10720.15,,,,,,,
NIFTY 50,12-06-2018,10842.85,27.6,3.73,1.22,0.52%,0.367710598,0.272422611,10770.09,,,,,,,
NIFTY 50,13-06-2018,10856.7,27.54,3.73,1.22,0.13%,0.368280239,0.274809661,10804.5,,,,,,,
NIFTY 50,14-06-2018,10808.05,27.42,3.72,1.22,-0.45%,0.366279297,0.266424824,10812.44,,,,,,,
NIFTY 50,15-06-2018,10817.7,27.44,3.72,1.22,0.09%,0.366676195,0.268088003,10822.45,,,,,,,
NIFTY 50,18-06-2018,10799.85,26.6,3.71,1.22,-0.17%,0.365942036,0.265011552,10825.03,,,,,,,
NIFTY 50,19-06-2018,10710.45,26.38,3.68,1.23,-0.83%,0.362265074,0.249603444,10798.55,,,,,,,
NIFTY 50,20-06-2018,10772.05,26.52,3.7,1.22,0.58%,0.364798641,0.260220216,10781.62,,,,,,,
NIFTY 50,21-06-2018,10741.1,26.43,3.69,1.23,-0.29%,0.363525688,0.254885978,10768.23,,,,,,,
NIFTY 50,22-06-2018,10821.85,26.63,3.72,1.22,0.75%,0.366846882,0.268803257,10769.06,,,,,,,
NIFTY 50,25-06-2018,10762.45,26.48,3.7,1.23,-0.55%,0.3644038,0.258565654,10761.58,,,,,,,
NIFTY 50,26-06-2018,10769.15,26.02,3.7,1.23,0.06%,0.364679366,0.259720401,10773.32,,,,,,,
NIFTY 50,27-06-2018,10671.4,25.73,3.67,1.24,-0.91%,0.360658974,0.242873168,10753.19,,,,,,,
NIFTY 50,28-06-2018,10589.1,25.57,3.64,1.25,-0.77%,0.35727403,0.228688747,10722.79,,,,,,,
NIFTY 50,29-06-2018,10714.3,25.9,3.61,1.22,1.18%,0.362423422,0.250266992,10701.28,,,,,,,
NIFTY 50,02-07-2018,10657.3,25.76,3.59,1.23,-0.53%,0.360079051,0.240443031,10680.25,,,,,,,
NIFTY 50,03-07-2018,10699.9,25.85,3.6,1.22,0.40%,0.36183116,0.247785149,10666.4,,,,,,,
NIFTY 50,04-07-2018,10769.9,26.02,3.62,1.21,0.65%,0.364710213,0.259849663,10686.1,,,,,,,
NIFTY 50,05-07-2018,10749.75,26.69,3.62,1.21,-0.19%,0.363881457,0.256376807,10718.23,,,,,,,
NIFTY 50,06-07-2018,10772.65,26.62,3.63,1.21,0.21%,0.364823319,0.260323627,10729.9,,,,,,,
NIFTY 50,09-07-2018,10852.9,26.82,3.65,1.2,0.74%,0.368123947,0.27415473,10769.02,,,,,,,
NIFTY 50,10-07-2018,10947.25,27.05,3.68,1.19,0.87%,0.3720045,0.290415972,10818.49,,,,,,,
NIFTY 50,11-07-2018,10948.3,27.2,3.68,1.19,0.01%,0.372047685,0.29059694,10854.17,,,,,,,
NIFTY 50,12-07-2018,11023.2,27.39,3.71,1.18,0.68%,0.375128272,0.30350597,10908.86,,,,,,,
NIFTY 50,13-07-2018,11018.9,27.38,3.71,1.18,-0.04%,0.374951416,0.302764864,10958.11,,,,,,,
NIFTY 50,16-07-2018,10936.85,27.17,3.68,1.19,-0.74%,0.371576755,0.28862353,10974.9,,,,,,,
NIFTY 50,17-07-2018,11008.05,27.35,3.7,1.19,0.65%,0.374505163,0.300894864,10987.06,,,,,,,
